Plot,Name
004-04-0158,Danthonia sericea
004-04-0158,Diospyros virginiana
004-04-0158,Epigaea repens
004-04-0158,Liquidambar styraciflua
004-04-0159,[Desmodium + Hylodesmum]
004-04-0159,Hepatica americana
004-04-0159,Parthenocissus quinquefolia
004-04-0159,Viola hirsutula
004-04-0160,[Andropogon + Schizachyrium]
004-04-0160,Carya tomentosa
004-04-0160,Carya glabra
004-04-0160,Carya pallida
004-04-0160,Ilex opaca
004-04-0160,Liquidambar styraciflua
004-04-0160,Poaceae
004-04-0160,Smilax rotundifolia
004-04-0160,Vaccinium arboreum
004-04-0160,Vaccinium tenellum
004-04-0161,Acalypha
004-04-0161,Carex
004-04-0161,Carya tomentosa
004-04-0161,Celtis [occidentalis + pumila]
004-04-0161,Dichanthelium {dichotomum Group}
004-04-0161,Galium obtusum
004-04-0161,Hypericum stragulum
004-04-0161,Rosa carolina
004-04-0161,Smilax bona-nox var. bona-nox
004-04-0161,Viburnum rufidulum
004-05-0151,Danthonia spicata
004-05-0151,Pinus echinata
004-05-0152,Aesculus sylvatica
004-05-0152,Sceptridium biternatum
004-05-0152,Carya tomentosa
004-05-0152,Chrysogonum [repens + virginianum]
004-05-0152,Dichanthelium laxiflorum
004-05-0152,Diphasiastrum digitatum
004-05-0152,Ostrya virginiana
004-05-0152,Passiflora lutea
004-05-0152,Quercus alba
004-05-0152,Quercus rubra var. rubra
004-05-0152,Ulmus alata
004-05-0153,Amelanchier arborea
004-05-0153,Carex leptalea var. harperi
004-05-0153,Hylodesmum nudiflorum
004-05-0153,Dichanthelium ensifolium
004-05-0153,Juncus coriaceus
004-05-0153,Smilax glauca
004-05-0153,Vaccinium corymbosum
004-05-0154,Amelanchier arborea
004-05-0154,Dichanthelium ensifolium
004-05-0154,Eupatorium [pubescens + rotundifolium]
004-05-0154,Panicum virgatum var. virgatum
004-05-0154,Platanthera ciliaris
004-05-0154,Polygala lutea
004-05-0154,Quercus phellos
004-05-0154,Rhynchospora ciliaris
004-05-0155,Nyssa sylvatica
004-05-0156,Lonicera morrowii
004-05-0156,Quercus montana
004-05-0156,Rubus pensilvanicus
004-05-0156,Stylosanthes biflora
004-05-0157,Chimaphila maculata
004-05-0157,Epifagus virginiana
004-05-0157,Fagus grandifolia var. caroliniana
004-05-0158,Carya tomentosa
004-05-0158,Danthonia spicata
004-05-0158,Hieracium venosum
004-05-0158,Scleria [nitida + triglomerata]
004-05-0159,Bulbostylis capillaris ssp. capillaris
004-05-0160,Carya cordiformis
004-05-0160,Chamaecrista nictitans var. nictitans
004-05-0160,Erigeron canadensis
004-05-0160,Desmodium paniculatum var. paniculatum
004-05-0160,Fraxinus [americana + biltmoreana + smallii]
004-05-0160,Gelsemium sempervirens
004-05-0160,Helianthus schweinitzii
004-05-0160,Hypericum hypericoides
004-05-0160,Lonicera japonica
004-05-0160,Oxydendrum arboreum
004-05-0160,Pinus taeda
004-05-0160,Pycnanthemum tenuifolium
004-05-0160,Scleria [nitida + triglomerata]
004-05-0160,Solidago petiolaris var. petiolaris
004-05-0160,Styrax grandifolius
004-05-0160,Festuca octoflora
004-05-0175,Aureolaria
004-05-0175,Chimaphila maculata
004-05-0175,Danthonia spicata
004-05-0175,Poa
004-05-0175,Prunus serotina var. serotina
004-05-0175,Vaccinium pallidum
004-05-0177,Asclepias verticillata
004-05-0177,Asplenium platyneuron
004-05-0177,Allium cernuum
004-05-0177,Amsonia tabernaemontana
004-05-0177,Aristida purpurascens
004-05-0177,Carya glabra
004-05-0177,Chamaecrista nictitans var. nictitans
004-05-0177,Chasmanthium latifolium
004-05-0177,Clematis viorna
004-05-0177,Dichanthelium sphaerocarpon
004-05-0177,Erechtites hieraciifolius
004-05-0177,Euphorbia [corollata + pubentissima]
004-05-0177,Fraxinus [americana + biltmoreana + smallii]
004-05-0177,Lonicera maackii
004-05-0177,Muhlenbergia
004-05-0177,Oxalis dillenii
004-05-0177,Parthenocissus quinquefolia
004-05-0177,Poa
004-05-0177,Quercus rubra var. rubra
004-05-0177,Rubus pensilvanicus
004-05-0177,Smilax bona-nox var. bona-nox
004-05-0177,Muscadinia rotundifolia var. rotundifolia
004-06-0151,Ailanthus altissima
004-06-0151,Celtis [laevigata + smallii]
004-06-0151,Hylodesmum glutinosum
004-06-0151,Hylodesmum nudiflorum
004-06-0151,Dichanthelium
004-06-0151,Euphorbia [corollata + pubentissima]
004-06-0151,Geranium maculatum
004-06-0151,Lindera benzoin
004-06-0151,Matelea decipiens
004-06-0151,Melica mutica
004-06-0151,Nyssa sylvatica
004-06-0151,Passiflora lutea
004-06-0151,Smilax bona-nox var. bona-nox
004-06-0151,Toxicodendron radicans var. radicans
004-06-0151,Vitis aestivalis var. aestivalis
004-06-0152,Danthonia sericea
004-06-0152,Quercus coccinea
004-06-0153,Dichanthelium consanguineum
004-06-0153,Galium obtusum
004-06-0153,Hypericum setosum
004-06-0153,Liquidambar styraciflua
004-06-0153,Liriodendron tulipifera var. tulipifera
004-06-0153,Nyssa sylvatica
004-06-0153,Paspalum
004-06-0153,Pinus taeda
004-06-0153,Solidago virgata
004-06-0153,Symphyotrichum dumosum var. dumosum
004-06-0153,Vaccinium corymbosum
004-06-0153,Viola primulifolia
004-06-0165,Aesculus sylvatica
004-06-0165,Boehmeria cylindrica
004-06-0165,Chasmanthium latifolium
004-06-0165,Ligustrum sinense
004-06-0165,Symplocarpus foetidus
004-06-0166,Malaxis [bayardii + unifolia]
004-06-0166,Medeola virginiana
004-06-0166,Vaccinium pallidum
004-07-0150,Benthamidia florida
004-07-0150,Solidago odora
004-07-0153,Carex [abscondita + cumberlandensis]
004-07-0153,Chrysogonum [repens + virginianum]
004-07-0153,Fagus grandifolia var. caroliniana
004-07-0153,Lycopus
004-07-0153,Nyssa sylvatica
004-07-0153,Podophyllum peltatum
018-0A-0017,Andropogon gerardi
018-0A-0017,Borodinia laevigata
018-0A-0017,Endodeca serpentaria
018-0A-0017,Ceanothus americanus
018-0A-0017,Chamaecrista fasciculata var. fasciculata
018-0A-0017,Clematis viorna
018-0A-0017,Desmodium laevigatum
018-0A-0017,Elymus hystrix var. hystrix
018-0A-0017,Lepidium virginicum var. virginicum
018-0A-0017,Lobelia puberula
018-0A-0017,Ruellia caroliniensis
018-0A-0018,Anemone virginiana var. virginiana
018-0A-0018,Endodeca serpentaria
018-0A-0018,Bromus japonicus
018-0A-0018,Campanula divaricata
018-0A-0018,Ceanothus americanus
018-0A-0018,Celtis [occidentalis + pumila]
018-0A-0018,Chamaecrista fasciculata var. fasciculata
018-0A-0018,Hypericum punctatum
018-0A-0018,Linum [intercursum + medium + virginianum]
018-0A-0018,Quercus imbricaria
018-0A-0018,Rubus flagellaris
018-0A-0018,Ruellia caroliniensis
018-0A-0018,Ulmus americana var. americana
018-0A-0018,Verbascum thapsus ssp. thapsus
018-0A-0018,Verbesina occidentalis
018-0A-0018,Viola sororia
018-0A-0019,Bidens bipinnata
018-0A-0019,Chamaecrista fasciculata var. fasciculata
018-0A-0019,Clematis viorna
018-0A-0019,Parthenocissus quinquefolia
018-0A-0019,Passiflora lutea
018-0A-0019,Quercus velutina
018-0A-0019,Rubus flagellaris
018-0A-0019,Ulmus alata
018-0A-0019,Verbesina occidentalis
019-01-0001,Antennaria plantaginifolia
019-01-0001,Celtis [occidentalis + pumila]
019-01-0001,Danthonia spicata
019-01-0001,Goodyera pubescens
019-01-0001,Liquidambar styraciflua
019-01-0001,Quercus alba
019-01-0001,Quercus falcata
019-01-0001,Silene virginica var. virginica
019-01-0001,Ulmus rubra
019-01-0001,Menispermum canadense
019-01-0001,Lobelia spicata
019-01-0001,Acer rubrum
019-01-0002,Acer floridanum
019-01-0002,Botrypus virginianus
019-01-0002,Carex flaccosperma
019-01-0002,Desmodium paniculatum var. paniculatum
019-01-0002,Hypericum punctatum
019-01-0002,Oxalis stricta
019-01-0002,Oxalis violacea
019-01-0002,Pinus taeda
019-01-0002,Prunus serotina var. serotina
019-01-0002,Sanicula canadensis var. canadensis
019-01-0004,Carex caroliniana
019-01-0004,Diospyros virginiana
019-01-0004,Quercus phellos
019-01-0004,Maianthemum racemosum
019-01-0004,Matelea carolinensis
019-01-0004,[Desmodium + Hylodesmum]
019-01-0004,Polygonatum biflorum
019-01-0005,Agrimonia pubescens
019-01-0005,Antennaria plantaginifolia
019-01-0005,Euphorbia corollata
019-01-0005,Houstonia tenuifolia
019-01-0005,Parthenocissus quinquefolia
019-01-0005,Potentilla indica
019-01-0005,Silene virginica var. virginica
019-01-0005,Mitchella repens
019-01-0005,Viola
019-01-0005,Magnoliophyta {Unknown}
019-01-0009,Brachyelytrum erectum
019-01-0009,Geum virginianum
019-01-0009,Lespedeza repens
019-01-0009,Pinus taeda
019-01-0009,Quercus marilandica var. marilandica
019-01-0009,Quercus phellos
019-01-0009,Rosa carolina
019-01-0009,Silene virginica var. virginica
019-01-0009,Carex muehlenbergii var. muehlenbergii
019-01-0009,Polygonatum biflorum
019-01-0009,Vitis aestivalis var. aestivalis
019-01-0012,Desmodium rotundifolium
019-01-0012,Quercus stellata
019-01-0012,Viburnum acerifolium
019-01-0012,Viburnum prunifolium
019-01-0012,Vaccinium
019-01-0012,Lespedeza
019-01-0013,Clematis crispa
019-01-0013,Elephantopus tomentosus
019-01-0013,Fagus grandifolia var. caroliniana
019-01-0013,Rosa carolina
019-01-0013,Smilax bona-nox var. bona-nox
019-01-0013,Eleocharis [tenuis + verrucosa]
019-01-0013,Lespedeza
019-01-0013,Scutellaria elliptica
019-01-0015,Diospyros virginiana
019-01-0015,Fagus grandifolia var. caroliniana
019-01-0015,Nyssa sylvatica
019-01-0015,Quercus velutina
019-01-0015,Ulmus rubra
019-01-0015,Carpinus caroliniana
019-01-0015,Magnoliophyta {Unknown}
019-01-0016,Diospyros virginiana
019-01-0016,Fagus grandifolia var. caroliniana
019-01-0016,Ilex opaca
019-01-0016,Polystichum acrostichoides
019-01-0016,Quercus falcata
019-01-0016,Rosa carolina
019-01-0016,Sceptridium dissectum
019-01-0016,Morus rubra
019-01-0016,Carpinus caroliniana
019-01-0016,Vaccinium stamineum
019-01-0017,Antennaria plantaginifolia
019-01-0017,Endodeca serpentaria
019-01-0017,Berberis canadensis
019-01-0017,Carex corrugata
019-01-0017,Carya ovata
019-01-0017,Carya pallida
019-01-0017,Elephantopus tomentosus
019-01-0017,Goodyera pubescens
019-01-0017,Houstonia tenuifolia
019-01-0017,Hypericum hypericoides
019-01-0017,Lonicera japonica
019-01-0017,Panicum dichotomiflorum var. dichotomiflorum
019-01-0017,Pinus echinata
019-01-0017,Sceptridium dissectum
019-01-0017,Asteraceae
019-01-0017,Carex muehlenbergii var. muehlenbergii
019-01-0017,Cyperaceae
019-01-0018,Euonymus americanus
019-01-0018,Pinus echinata
019-01-0018,Quercus alba
019-01-0018,Quercus stellata
019-01-0018,Vaccinium stamineum
019-01-0019,Asplenium platyneuron
019-01-0019,Desmodium glabellum
019-01-0019,Euphorbia corollata
019-01-0019,Lobelia inflata
019-01-0019,Passiflora lutea
019-01-0019,Pinus echinata
019-01-0019,Pycnanthemum tenuifolium
019-01-0019,Quercus falcata
019-01-0019,Quercus marilandica var. marilandica
019-01-0019,Rhus aromatica var. aromatica
019-01-0019,Uvularia perfoliata
019-01-0019,Viburnum prunifolium
019-01-0019,Thaspium trifoliatum
019-01-0019,Solidago
019-01-0019,Dianthus armeria ssp. armeria
019-01-0019,Polygonatum biflorum
019-01-0020,Asplenium platyneuron
019-01-0020,Chimaphila maculata
019-01-0020,Dichanthelium laxiflorum
019-01-0020,Elephantopus tomentosus
019-01-0020,Eupatorium altissimum
019-01-0020,Eupatorium hyssopifolium
019-01-0020,Eupatorium rotundifolium
019-01-0020,Fragaria virginiana
019-01-0020,Geum canadense
019-01-0020,Lobelia inflata
019-01-0020,Passiflora lutea
019-01-0020,Platanus occidentalis var. occidentalis
019-01-0020,Quercus marilandica var. marilandica
019-01-0020,Ruellia caroliniensis
019-01-0020,Sanicula canadensis var. canadensis
019-01-0020,Lolium arundinaceum
019-01-0020,Scutellaria integrifolia
019-01-0020,Smilax rotundifolia
019-01-0020,Symphyotrichum undulatum
019-01-0020,Maianthemum racemosum
019-01-0020,Asteraceae
019-01-0020,Cyperaceae
019-01-0020,Amphicarpaea bracteata
019-01-0020,Scutellaria elliptica
019-01-0020,Viola
019-01-0020,Oxalis florida
019-01-0021,Ilex decidua
019-01-0021,Rubus
019-01-0021,Galium obtusum
019-01-0022,Lonicera japonica
019-01-0022,Passiflora lutea
019-01-0022,Quercus phellos
019-01-0022,Styrax americanus var. americanus
019-01-0022,Lonicera sempervirens
019-01-0023,Carex flaccosperma
019-01-0023,Hylodesmum nudiflorum
019-01-0023,Lonicera japonica
019-01-0023,Parthenocissus quinquefolia
019-01-0023,Scleria triglomerata
019-01-0023,Carex muehlenbergii var. muehlenbergii
019-01-0023,Vitis aestivalis var. aestivalis
019-01-0024,Euonymus americanus
019-01-0024,Ilex decidua
019-01-0024,Sceptridium dissectum
019-01-0025,Betula nigra
019-01-0025,Pinus echinata
019-01-0025,Quercus rubra var. rubra
019-01-0025,Amphicarpaea bracteata
019-01-0025,Waldsteinia [doniana + fragarioides]
019-01-0025,Viola
019-01-0026,Hexastylis virginica
019-01-0026,Parthenocissus quinquefolia
019-01-0026,Sceptridium dissectum
019-01-0026,Uvularia perfoliata
019-01-0027,Cercis canadensis
019-01-0027,Diospyros virginiana
019-01-0027,Hamamelis virginiana var. virginiana
019-01-0027,Oxydendrum arboreum
019-01-0027,Sanicula canadensis var. canadensis
019-01-0027,Galium obtusum
019-01-0028,Carya tomentosa
019-01-0028,Carya carolinae-septentrionalis
019-01-0028,Euphorbia corollata
019-01-0028,Hexastylis virginica
019-01-0028,Liriodendron tulipifera var. tulipifera
019-01-0028,Quercus stellata
019-01-0028,Sassafras albidum
019-01-0028,Tipularia discolor
019-01-0028,Vaccinium
019-01-0028,Dichanthelium commutatum
019-01-0028,Rubus
019-01-0029,Carex caroliniana
019-01-0029,Hylodesmum nudiflorum
019-01-0029,Elephantopus tomentosus
019-01-0029,Euonymus americanus
019-01-0029,Goodyera pubescens
019-01-0029,Quercus velutina
019-01-0029,Sceptridium dissectum
019-01-0029,Cyperaceae
019-01-0029,Carya glabra
019-01-0029,Galium pilosum
019-01-0029,Quercus ×fernowii
042-04-0632,Ageratina altissima
042-04-0632,Borodinia canadensis
042-04-0632,Heuchera americana
042-04-0632,Viola
042-04-0633,Carex
042-04-0633,Gamochaeta purpurea
042-04-0633,Sisyrinchium
042-04-0634,Andropogon
042-04-0634,[Andropogon + Schizachyrium]
042-04-0634,Andropogon [glomeratus + virginicus var. virginicus]
042-04-0634,Chionanthus virginicus
042-04-0634,Coreopsis grandiflora var. grandiflora
042-04-0634,Croton willdenowii
042-04-0634,Dichanthelium laxiflorum
042-04-0634,Dichanthelium
042-04-0634,Euphorbia [corollata + pubentissima]
042-04-0634,Hypericum gentianoides
042-04-0634,Rubus allegheniensis
042-04-0635,Galium circaezans
042-04-0635,Nyssa sylvatica
042-04-0635,Tradescantia ohiensis
046-01-0661,Pteridium [latiusculum + pseudocaudatum]
046-01-0662,Matelea carolinensis
046-01-0663,Hamamelis virginiana var. virginiana
046-01-0663,Robinia pseudoacacia
046-01-0664,Castanea dentata
046-03-0660,Carex digitalis
046-03-0660,Dioscorea villosa
046-03-0660,Eurybia divaricata
046-03-0660,Galium latifolium
046-03-0660,Hexastylis
046-03-0660,Houstonia purpurea
046-03-0660,Ilex opaca
046-03-0660,Kalmia latifolia
046-03-0660,Robinia pseudoacacia
046-03-0660,Viola pedata var. pedata
046-03-0661,Acer rubrum
046-03-0661,Arisaema [pusillum + quinatum + triphyllum]
046-03-0661,Betula lenta var. lenta
046-03-0661,Carya glabra
046-03-0661,Euonymus americanus
046-03-0661,Ilex opaca
046-03-0661,Vitis labrusca
046-04-0661,Magnolia acuminata
046-04-0661,Vaccinium stamineum
046-04-0663,Amelanchier arborea
046-04-0663,Eurybia divaricata
046-04-0663,Juniperus virginiana
046-04-0663,Lespedeza virginica
046-04-0663,Lonicera flava
046-04-0663,Maianthemum racemosum
046-04-0663,Pinus virginiana
046-04-0663,Sassafras albidum
046-04-0663,Solidago
046-04-0663,Vitis baileyana
046-04-0665,Chionanthus virginicus
046-04-0665,Crataegus uniflora
046-04-0665,Lechea minor
046-04-0665,Smilax rotundifolia
046-04-0665,Yucca filamentosa
046-04-0667,Bignonia capreolata
046-04-0667,Juniperus virginiana
046-04-0667,Quercus stellata
046-04-0667,Smilax bona-nox var. bona-nox
046-04-0668,Aconitum uncinatum
046-04-0668,Cercis canadensis
046-04-0668,Cryptotaenia canadensis
046-04-0668,Cystopteris protrusa
046-04-0668,Euonymus atropurpureus
046-04-0668,Galium circaezans
046-04-0668,Geranium maculatum
046-04-0668,Hepatica americana
046-04-0668,Hexastylis arifolia
046-04-0668,Oxydendrum arboreum
046-04-0668,Nabalus altissimus
046-04-0668,Smilax rotundifolia
046-04-0668,Smilax hispida var. hispida
046-04-0668,Thalictrum thalictroides
046-04-0668,Tradescantia subaspera
046-04-0668,Muscadinia rotundifolia var. rotundifolia
046-05-0660,Carex striatula
046-05-0660,Vaccinium stamineum
046-05-0661,Asclepias quadrifolia
046-05-0661,Carya tomentosa
046-05-0661,Andersonglossum virginianum
046-05-0661,Diospyros virginiana
046-05-0661,Eurybia divaricata
046-05-0661,Cubelium concolor
046-05-0661,Monarda clinopodia
046-05-0661,Quercus velutina
046-05-0661,Scutellaria elliptica
046-05-0661,Smallanthus uvedalia
046-05-0663,Parthenium integrifolium
046-05-0663,Nabalus serpentaria
046-05-0663,Pteridium latiusculum
046-05-0663,Erianthus [alopecuroides + contortus + giganteus]
046-05-0665,Asclepias quadrifolia
046-05-0665,Asclepias viridiflora
046-05-0665,Benthamidia florida
046-05-0665,Parthenium integrifolium
046-05-0665,Parthenocissus quinquefolia
046-05-0665,Potentilla canadensis
046-05-0665,Smilax rotundifolia
046-05-0665,Vernonia
046-05-0665,Muscadinia rotundifolia var. rotundifolia
046-05-0666,Carex {section Acrocystis}
046-05-0666,Hylodesmum nudiflorum
046-05-0666,Vaccinium stamineum
046-05-0666,Viburnum acerifolium
046-05-0666,Zizia trifoliata
046-05-0667,Chimaphila maculata
046-05-0667,Diospyros virginiana
046-05-0667,Rubus hispidus
046-05-0667,Smilax glauca
046-05-0668,Amelanchier arborea
046-05-0668,Chamaelirium luteum
046-05-0668,Goodyera pubescens
046-05-0668,Pinus strobus
046-06-0661,Pinus strobus
046-06-0661,Prunus serotina var. serotina
046-06-0661,Smilax rotundifolia
046-06-0662,Sceptridium dissectum
046-06-0662,Dichanthelium commutatum
046-06-0662,Sassafras albidum
046-07-0660,Carex pensylvanica
046-07-0660,Eupatorium sessilifolium var. sessilifolium
046-07-0660,Liriodendron tulipifera var. tulipifera
046-07-0660,Quercus rubra var. rubra
046-07-0661,Amphicarpaea bracteata
046-07-0661,Carex
046-07-0661,Halesia tetraptera
046-07-0661,Lactuca
046-07-0661,Lilium michauxii
046-07-0661,Magnolia acuminata
046-07-0661,Stellaria pubera
046-07-0661,Symplocos tinctoria
046-07-0662,Acer rubrum
046-07-0662,Castanea pumila
